episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
0,297.0,7.745842153448911,5.656747462891181,136.48274860077777,0.0,0.6,2,0.1,False,True,57.842120400088824,90,23.11822180235112,22.108,in_progress,0.0,0
0,298.0,7.710757723978592,5.686009282815374,137.1739593243443,0.0,0.6,2,0.5,False,True,58.03713523560769,90,23.11822180235112,22.171,in_progress,0.0,0
0,299.0,7.680682427437984,5.710216701484371,137.79724053210035,0.0,0.6,2,0.5,False,True,58.32844574355458,90,23.11822180235112,22.24,in_progress,0.0,0
0,300.0,7.644702836172587,5.738964755193095,138.44163604163694,0.0,0.6,2,0.5,False,True,58.521237963976006,91,23.11822180235112,22.305,in_progress,0.0,0
0,301.0,7.611930876283513,5.765422043977637,138.92894347780646,0.0,0.6,2,0.5,False,True,58.69732209020094,91,23.11822180235112,22.37,in_progress,0.0,0
0,302.0,7.580733388309151,5.791267749026948,139.12927454024262,30.0,0.6,4,0.5,False,True,58.947984617045016,91,23.11822180235112,22.431,in_progress,0.0,0
0,303.0,7.547445432301324,5.8146141308237045,140.0457611896319,30.0,0.6,4,0.5,False,True,59.11713661115448,91,23.11822180235112,22.497,in_progress,0.0,0
0,304.0,7.506209268419736,5.830513717004257,143.38582450593213,0.0,0.6,2,0.5,False,True,59.30819834003738,92,23.11822180235112,22.569,in_progress,0.0,0
0,305.0,7.4648429721589755,5.846547200411576,146.18818799436474,0.0,0.6,2,0.5,False,True,59.56357706534803,92,23.11822180235112,22.64,in_progress,0.0,0
0,306.0,7.4228398331835574,5.87098018760291,146.87770491260108,0.0,0.6,2,0.5,False,True,59.76649036380234,92,23.11822180235112,22.7,in_progress,0.0,0
0,307.0,7.390484873796232,5.890889447887804,147.1287650122184,0.0,0.6,2,0.5,False,True,59.92401801405338,93,23.11822180235112,22.764,in_progress,0.0,0
0,308.0,7.354957069796275,5.913391523612245,147.23670123442102,0.0,0.6,2,0.5,False,True,60.14522618218388,93,23.11822180235112,22.831,in_progress,0.0,0
0,309.0,7.320372087313759,5.936130353810838,147.1355190874887,0.0,0.6,2,0.5,False,True,60.31125900289324,93,23.11822180235112,22.901,in_progress,0.0,0
0,310.0,7.28064032671186,5.960087671444266,147.46185124072565,15.0,0.6,3,0.5,False,True,60.50015658696842,94,23.11822180235112,22.971,in_progress,0.0,0
0,311.0,7.2422172049033815,5.979704283494497,148.4286366004076,15.0,0.6,3,0.5,False,True,60.67980886226516,94,23.11822180235112,23.031,in_progress,0.0,0
0,312.0,7.2011333266186766,5.994283671866635,150.53240248208715,15.0,0.6,3,0.5,False,True,60.89565897578473,94,23.11822180235112,23.094,in_progress,0.0,0
0,313.0,7.159697610208252,6.005710517989191,152.99602495000718,0.0,0.6,2,0.5,False,True,61.080076553646336,94,23.11822180235112,23.169,in_progress,0.0,0
0,314.0,7.111528902226001,6.021834640561988,154.83937087542947,0.0,0.6,2,1.0,False,True,61.2961955410224,95,23.11822180235112,23.234,in_progress,0.0,0
0,315.0,7.073434481052463,6.0371676570411035,155.3703376247971,0.0,0.6,2,1.0,False,True,61.48812060943627,95,23.11822180235112,23.302,in_progress,0.0,0
0,316.0,7.0310651815501135,6.051908863798231,156.3828013845208,0.0,0.6,2,1.0,False,True,61.676567915426595,95,23.11822180235112,23.371,in_progress,0.0,0
0,317.0,6.987884702187316,6.0685787324200335,156.8298166975104,0.0,0.6,2,1.0,False,True,61.869291452608024,96,23.11822180235112,23.437,in_progress,0.0,0
0,318.0,6.946417566325549,6.085146684398666,157.09572820825645,15.0,0.6,3,1.0,False,True,62.05459509909369,96,23.11822180235112,23.501,in_progress,0.0,0
0,319.0,6.90499809921336,6.0967421274156814,158.41078340614308,15.0,0.6,3,1.0,False,True,62.24620659458148,96,23.11822180235112,23.569,in_progress,0.0,0
0,320.0,6.857008746611881,6.1026459109243145,161.22858128034656,0.0,0.6,2,1.0,False,True,62.454867799445665,97,23.11822180235112,23.631,in_progress,0.0,0
0,321.0,6.817882241019456,6.110027939720661,162.54427436321328,15.0,0.6,3,1.0,False,True,62.625594766877754,97,23.11822180235112,23.702,in_progress,0.0,0
0,322.0,6.77043978455247,6.115423642818796,164.701046587633,0.0,0.6,2,1.0,False,True,62.838215755491035,97,23.11822180235112,23.769,in_progress,0.0,0
0,323.0,6.725039778659894,6.1224040166978035,165.93965623129873,0.0,0.6,2,1.0,False,True,63.03500020247317,97,23.11822180235112,23.838,in_progress,0.0,0
0,324.0,6.682787146141483,6.1301243107730485,166.5857642393066,0.0,0.6,2,1.0,False,True,63.218216422442616,98,23.11822180235112,23.901,in_progress,0.0,0
0,325.0,6.637880266006301,6.137973543836293,167.24531624728516,15.0,0.6,3,1.0,False,True,63.41546157655018,98,23.11822180235112,23.968,in_progress,0.0,0
0,326.0,6.596434833616468,6.1395697569301575,168.99387277449097,0.0,0.6,2,1.0,False,True,63.59452601891052,98,23.11822180235112,24.033,in_progress,0.0,0
0,327.0,6.553777437063019,6.138384064655736,171.17685096981415,0.0,0.6,2,1.0,False,True,63.779114078864666,99,23.11822180235112,24.104,in_progress,0.0,0
0,328.0,6.506416505715322,6.141519345305463,172.13647912612683,0.0,0.6,2,1.0,False,True,63.98360315344489,99,23.11822180235112,24.167,in_progress,0.0,0
0,329.0,6.464607948279995,6.145418103145223,172.5984771308126,0.0,0.6,2,1.0,False,True,64.16454565362272,99,23.11822180235112,24.229,in_progress,0.0,0
0,330.0,6.42558900005398,6.148022682720802,173.1756462627981,0.0,0.6,2,1.0,False,True,64.33236773257413,99,23.11822180235112,24.309,in_progress,0.0,0
0,331.0,6.376273740568637,6.151465511747081,173.72710131614556,0.0,0.6,2,1.0,False,True,64.54443616217486,100,23.11822180235112,24.37,in_progress,0.0,0
0,332.0,6.339212867828755,6.153433688516262,174.25618852009183,15.0,0.6,3,1.0,False,True,64.70205207552972,100,23.11822180235112,24.434,in_progress,0.0,0
0,333.0,6.292657307619884,6.151680033192505,175.72082053552532,0.0,0.6,2,1.0,False,True,64.90324886120989,100,23.11822180235112,24.498,in_progress,0.0,0
0,334.0,6.252602929307415,6.149835821280225,176.85392555726548,0.0,0.6,2,1.0,False,True,65.07648684122897,101,23.11822180235112,24.567,in_progress,0.0,0
0,335.0,6.211033597147122,6.150385134424264,177.24594332908046,0.0,0.6,2,1.0,False,True,65.25527091648404,101,23.11822180235112,24.641,in_progress,0.0,0
0,336.0,6.1628794848712465,6.150627874670382,177.720255341615,15.0,0.6,3,1.0,False,True,65.45753475735319,101,23.11822180235112,24.698,in_progress,0.0,0
0,337.0,6.1244414210402764,6.145878203973022,179.22596670427626,15.0,0.6,3,1.0,False,True,65.62504884652108,101,23.11822180235112,24.774,in_progress,0.0,0
0,338.0,6.075169921082016,6.1350750050698775,-178.14999003320128,0.0,0.6,2,1.0,False,True,65.8425715268014,102,23.11822180235112,24.836,in_progress,0.0,0
0,339.0,6.031111688543935,6.127215258235122,-176.63007144383198,0.0,0.6,2,1.0,False,True,66.02968407396457,102,23.11822180235112,24.903,in_progress,0.0,0
0,340.0,5.988536467119282,6.122062748223186,-175.9944390793549,0.0,0.6,2,1.0,False,True,66.21457070411999,102,23.11822180235112,24.966,in_progress,0.0,0
0,341.0,5.946543145997284,6.116720008629016,-175.43225288129537,0.0,0.6,2,1.0,False,True,66.39715683570888,103,23.11822180235112,25.034,in_progress,0.0,0
0,342.0,5.907548156544164,6.111358577694631,-174.9368025196976,0.0,0.6,2,1.0,False,True,66.56705394302507,103,23.11822180235112,25.101,in_progress,0.0,0
0,343.0,5.862661245686382,6.103022334209534,-173.90907535027515,0.0,0.6,2,1.0,False,True,66.75734689752711,103,23.11822180235112,25.17,in_progress,0.0,0
0,344.0,5.817073665661886,6.095773132676722,-173.3683176720436,15.0,0.6,3,1.0,False,True,66.95614108314763,103,23.11822180235112,25.235,in_progress,0.0,0
0,345.0,5.775234682451777,6.084544823251578,-171.94677658212387,0.0,0.6,2,1.0,False,True,67.14351256242199,104,23.11822180235112,25.306,in_progress,0.0,0
0,346.0,5.72686551240043,6.066888697311574,-169.44167830408395,0.0,0.6,2,1.0,False,True,67.35890443112183,104,23.11822180235112,25.369,in_progress,0.0,0
0,347.0,5.684353479988234,6.056730113174818,-168.82115514806875,0.0,0.6,2,1.0,False,True,67.54762758483764,104,23.11822180235112,25.428,in_progress,0.0,0
0,348.0,5.648683713377412,6.047170005676126,-168.25284868654043,15.0,0.6,3,1.0,False,True,67.70727898743701,105,23.11822180235112,25.499,in_progress,0.0,0
0,349.0,5.604916026569383,6.030598776417421,-166.5496235417651,0.0,0.6,2,1.0,False,True,67.90926053919168,105,23.11822180235112,25.568,in_progress,0.0,0
0,350.0,5.562433950198452,6.01624468670086,-165.57009616004177,0.0,0.6,2,1.0,False,True,68.09654479576615,105,23.11822180235112,25.632,in_progress,0.0,0
0,351.0,5.522188427999003,6.003797061751107,-165.09336926311326,15.0,0.6,3,1.0,False,True,68.27861982455995,105,23.11822180235112,25.696,in_progress,0.0,0
0,352.0,5.482325610455164,5.98553811050231,-163.3459332609981,0.0,0.6,2,1.0,False,True,68.46752103505284,106,23.11822180235112,25.765,in_progress,0.0,0
0,353.0,5.43905081955529,5.966935170015866,-162.05921382675865,15.0,0.6,3,1.0,False,True,68.66384287639947,106,23.11822180235112,25.829,in_progress,0.0,0
0,354.0,5.402069399551202,5.946962178775166,-160.26998190801294,0.0,0.6,2,1.0,False,True,68.84473911228754,106,23.11822180235112,25.903,in_progress,0.0,0
0,355.0,5.3583358576743425,5.924512412760888,-158.80754840453343,0.0,0.6,2,1.0,False,True,69.05671572904791,107,23.11822180235112,25.97,in_progress,0.0,0
0,356.0,5.319286649380359,5.908109983474409,-158.48988985936148,0.0,0.6,2,1.0,False,True,69.23992223893197,107,23.11822180235112,26.031,in_progress,0.0,0
0,357.0,5.278256698236133,5.888354067857461,-157.71431064513337,15.0,0.6,3,1.0,False,True,69.42949992851798,107,23.11822180235112,26.101,in_progress,0.0,0
0,358.0,5.242686638343775,5.866162939606913,-156.0132714038343,15.0,0.6,3,1.0,False,True,69.61022565571548,108,23.11822180235112,26.164,in_progress,0.0,0
0,359.0,5.2067851671109,5.836362776835806,-153.04929945572675,0.0,0.6,2,1.0,False,True,69.80727494032489,108,23.11822180235112,26.233,in_progress,0.0,0
0,360.0,5.171592139644812,5.8085239598407945,-150.96721862670552,0.0,0.6,2,1.0,False,True,69.9970689725726,108,23.11822180235112,26.297,in_progress,0.0,0
0,361.0,5.134022068467196,5.785380950294384,-150.46636922986468,0.0,0.6,2,1.0,False,True,70.18763639468881,108,23.11822180235112,26.372,in_progress,0.0,0
0,362.0,5.095967509361118,5.761975164679596,-150.08177244088424,15.0,0.6,3,1.0,False,True,70.38057309837075,109,23.11822180235112,26.427,in_progress,0.0,0
0,363.0,5.065550306359448,5.737755369198497,-148.73327449016773,0.0,0.6,2,1.0,False,True,70.5484170712985,109,23.11822180235112,26.5,in_progress,0.0,0
0,364.0,5.030481037476917,5.709019821103042,-147.26272680447101,0.0,0.6,2,1.0,False,True,70.74213171876872,109,23.11822180235112,26.569,in_progress,0.0,0
0,365.0,4.995553473569502,5.683206894623522,-146.63937438090244,0.0,0.6,2,1.0,False,True,70.92927347918096,110,23.11822180235112,26.633,in_progress,0.0,0
0,366.0,4.9601660491212325,5.65715263650351,-146.09848081653013,0.0,0.6,2,1.0,False,True,71.118596818187,110,23.11822180235112,26.7,in_progress,0.0,0
0,367.0,4.923289313673547,5.6310908158791335,-145.84693800529388,0.0,0.6,2,1.0,False,True,71.30495354080315,110,23.11822180235112,26.766,in_progress,0.0,0
0,368.0,4.890266066785583,5.607196051583395,-145.59374911351526,0.0,0.6,2,1.0,False,True,71.47806704449613,110,23.11822180235112,26.839,in_progress,0.0,0
0,369.0,4.852418536859828,5.578986474691372,-145.1450102626377,0.0,0.6,2,1.0,False,True,71.67906997186955,111,23.11822180235112,26.895,in_progress,0.0,0
0,370.0,4.824029382057405,5.556333126719538,-144.57595089922776,0.0,0.6,2,1.0,False,True,71.83455243041216,111,23.11822180235112,26.976,in_progress,0.0,0
0,371.0,4.7832395530492295,5.525190154177588,-144.22243384792156,0.0,0.6,2,1.0,False,True,72.0322548481982,111,23.11822180235112,27.033,in_progress,0.0,0
0,372.0,4.754471411129683,5.5037206010914845,-144.0811340343303,0.0,0.6,2,1.0,False,True,72.18185353196336,111,23.11822180235112,27.099,in_progress,0.0,0
0,373.0,4.7192820567981295,5.476307901438977,-143.70716336459924,30.0,0.6,4,1.0,False,True,72.36878133738325,112,23.11822180235112,27.166,in_progress,0.0,0
0,374.0,4.685802425839205,5.444179377352017,-142.39743546719814,30.0,0.6,4,1.0,False,True,72.53597772304076,112,23.11822180235112,27.242,in_progress,0.0,0
0,375.0,4.658797329233887,5.402260252388795,-138.55044290825438,30.0,0.6,4,1.0,False,True,72.74911513465318,112,23.11822180235112,27.3,in_progress,0.0,0
0,376.0,4.636993791515606,5.3680580349335365,-135.865427048261,30.0,0.6,4,1.0,False,True,72.92456232399157,113,23.11822180235112,27.365,in_progress,0.0,0
0,377.0,4.614280242240293,5.3273714007971025,-132.84504299465513,30.0,0.6,4,1.0,False,True,73.12584193289742,113,23.11822180235112,27.435,in_progress,0.0,0
0,378.0,4.60169536837958,5.284868399017611,-128.22826586152613,0.0,0.6,2,1.0,False,True,73.2849380249473,113,23.11822180235112,27.499,in_progress,0.0,0
0,379.0,4.590513906735457,5.234780599500788,-123.01487979674697,0.0,0.6,2,1.0,False,True,73.49966453561738,113,23.11822180235112,27.57,in_progress,0.0,0
0,380.0,4.568622324904208,5.193218078464411,-122.01129324621955,0.0,0.6,2,1.0,False,True,73.70285327723826,114,23.11822180235112,27.633,in_progress,0.0,0
0,381.0,4.547168688533248,5.155417027424212,-121.58619536604049,0.0,0.6,2,1.0,False,True,73.87304961050808,114,23.11822180235112,27.704,in_progress,0.0,0
0,382.0,4.524381920438447,5.115825018858675,-121.30432911155125,0.0,0.6,2,1.0,False,True,74.06934009984872,114,23.11822180235112,27.769,in_progress,0.0,0
0,383.0,4.502023309866343,5.081287456793492,-121.57858337627887,0.0,0.6,2,1.0,False,True,74.24482094200643,115,23.11822180235112,27.832,in_progress,0.0,0
0,384.0,4.481896609062417,5.048872043464138,-121.61350862782943,0.0,0.6,2,1.0,False,True,74.4080496137182,115,23.11822180235112,27.898,in_progress,0.0,0
0,385.0,4.458301546115219,5.0106865707506225,-121.62632797288536,0.0,0.6,2,1.0,False,True,74.58245502339584,115,23.11822180235112,27.969,in_progress,0.0,0
0,386.0,4.436853050905725,4.9745213948385345,-121.48705490656546,0.0,0.6,2,1.0,False,True,74.76150209239484,115,23.11822180235112,28.032,in_progress,0.0,0
0,387.0,4.416038321193185,4.936945955940827,-121.04622782159389,0.0,0.6,2,1.0,False,True,74.94529909264254,116,23.11822180235112,28.095,in_progress,0.0,0
0,388.0,4.393399481859691,4.899459135907823,-121.05448687781099,-15.0,0.6,1,1.0,False,True,75.1315065589557,116,23.11822180235112,28.169,in_progress,0.0,0
0,389.0,4.36690628526128,4.8646998228823755,-122.1760573164776,0.0,0.6,2,0.5,False,True,75.3012500870558,116,23.11822180235112,28.236,in_progress,0.0,0
0,390.0,4.3426605367439475,4.830183222007617,-122.65505309618676,-15.0,0.6,1,0.5,False,True,75.47682635275036,116,23.11822180235112,28.297,in_progress,0.0,0
0,391.0,4.3150701243926015,4.798540345049546,-124.11447575784418,0.0,0.6,2,0.5,False,True,75.64545201233457,117,23.11822180235112,28.367,in_progress,0.0,0
0,392.0,4.28546361343939,4.762331794701417,-125.1239680916576,0.0,0.6,2,0.5,False,True,75.84386562161585,117,23.11822180235112,28.442,in_progress,0.0,0
0,393.0,4.259493956231721,4.726079045626699,-125.22414442764547,0.0,0.6,2,0.5,False,True,76.02961732800607,117,23.11822180235112,28.5,in_progress,0.0,0
0,394.0,4.235969816504708,4.695065777516452,-125.51405234708686,-15.0,0.6,1,0.5,False,True,76.19045509229122,118,23.11822180235112,28.57,in_progress,0.0,0
0,395.0,4.209618817929763,4.661192035053139,-125.92927391985911,-15.0,0.6,1,0.5,False,True,76.36709838704016,118,23.11822180235112,28.632,in_progress,0.0,0
0,396.0,4.180079072459419,4.632115481202584,-127.52509777705909,-15.0,0.6,1,0.5,False,True,76.57913361465845,118,23.11822180235112,28.706,in_progress,0.0,0
0,397.0,4.143438807278517,4.600760362655887,-129.83299808457966,-15.0,0.6,1,0.5,False,True,76.76596696487617,118,23.11822180235112,28.767,in_progress,0.0,0
0,398.0,4.111149564046698,4.5759426026457675,-131.95999494228923,-15.0,0.6,1,0.5,False,True,76.9194125301879,119,23.11822180235112,28.832,in_progress,0.0,0
0,399.0,4.075389430732589,4.550823884611766,-134.18651199892446,-15.0,0.6,1,0.1,False,True,77.20753977615942,119,23.11822180235112,28.902,in_progress,0.0,0
0,400.0,4.03815183608816,4.526191617888738,-136.42580721645493,-15.0,0.6,1,0.1,False,True,77.37891253888385,119,23.11822180235112,28.967,in_progress,0.0,0
0,401.0,3.999768901935264,4.503866949692833,-138.76473304089342,-15.0,0.6,1,0.1,False,True,77.54396645803439,120,23.11822180235112,29.035,in_progress,0.0,0
0,402.0,3.9588154734673506,4.482175501907578,-141.22080985299533,-15.0,0.6,1,0.1,False,True,77.95503841051482,120,23.11822180235112,29.102,in_progress,0.0,0
0,403.0,3.9215075886182915,4.4615113849209065,-142.94017937184407,-15.0,0.6,1,0.1,False,True,78.12521439344607,121,23.11822180235112,29.167,in_progress,0.0,0
0,404.0,3.882831445753415,4.444098347112967,-144.9761277999922,-15.0,0.6,1,0.1,False,True,78.61827454151242,121,23.11822180235112,29.232,in_progress,0.0,0
0,405.0,3.8428603470229197,4.428142736299181,-147.2632610996769,-15.0,0.6,1,0.1,False,True,78.7948232857976,122,23.11822180235112,29.303,in_progress,0.0,0
0,406.0,3.7969749886132576,4.411397485014714,-149.72873756508415,-15.0,0.6,1,0.1,False,True,79.35854515611165,122,23.11822180235112,29.363,in_progress,0.0,0
0,407.0,3.755071122772531,4.399198379283656,-152.17847110428036,-15.0,0.6,1,0.1,False,True,79.54305130572233,123,23.11822180235112,29.431,in_progress,0.0,0
0,408.0,3.713171386386839,4.387062421987959,-154.2567790332896,0.0,0.6,2,0.1,False,True,79.995455665036,123,23.11822180235112,29.503,in_progress,0.0,0
0,409.0,3.6660617331187084,4.371494045301218,-155.73984875070727,0.0,0.6,2,0.1,False,True,80.20996903801252,124,23.11822180235112,29.567,in_progress,0.0,0
0,410.0,3.629462099296485,4.35793121274693,-156.33329453179905,-15.0,0.6,1,0.1,False,True,80.51493256972287,124,23.11822180235112,29.634,in_progress,0.0,0
0,411.0,3.591451557327853,4.343200932829753,-156.72700887183723,-15.0,0.6,1,0.1,False,True,80.69048154187242,124,23.11822180235112,29.699,in_progress,0.0,0
0,412.0,3.5463838273598682,4.3317130119226475,-158.38290177509452,-15.0,0.6,1,0.1,False,True,80.89159282902504,125,23.11822180235112,29.768,in_progress,0.0,0
0,413.0,3.5053040579908092,4.325699448505068,-160.66018279631626,-15.0,0.6,1,0.1,False,True,81.17114643418958,125,23.11822180235112,29.833,in_progress,0.0,0
0,414.0,3.458338984017873,4.318382552709195,-162.66975984727935,-15.0,0.6,1,0.1,False,True,81.37631016255263,126,23.11822180235112,29.901,in_progress,0.0,0
0,415.0,3.4161716994990936,4.315657408136449,-165.00926780984864,-15.0,0.6,1,0.1,False,True,81.55688798818178,126,23.11822180235112,29.968,in_progress,0.0,0
0,416.0,3.3700245762336323,4.314814255198512,-167.62525885534689,-15.0,0.6,1,0.1,False,True,81.83800470868827,126,23.11822180235112,30.033,in_progress,0.0,0
0,417.0,3.3250945645349383,4.315186893304488,-169.93781573419636,-15.0,0.6,1,0.1,False,True,82.02910465565125,127,23.11822180235112,30.102,in_progress,0.0,0
0,418.0,3.2803418061496754,4.319009656210238,-172.6378655755911,-15.0,0.6,1,0.1,False,False,82.2168512517819,127,23.11822180235112,30.17,in_progress,0.0,0
0,419.0,3.234805343709171,4.324811502235993,-175.38004038052205,-15.0,0.6,1,0.1,False,False,82.54215532561385,127,23.11822180235112,30.231,in_progress,0.0,0
0,420.0,3.197643260303188,4.331661152305743,-177.6404232737154,-15.0,0.6,1,0.1,False,False,82.69874616235468,128,23.11822180235112,30.299,in_progress,0.0,0
0,421.0,3.151841015488874,4.34187927080901,179.52601613717053,-15.0,0.6,1,0.1,False,False,82.89091184386415,128,23.11822180235112,30.364,in_progress,0.0,0
0,422.0,3.107114373404178,4.353730554290288,176.87379269841963,-15.0,0.6,1,0.1,False,False,83.26650034958104,128,23.11822180235112,30.43,in_progress,0.0,0
0,423.0,3.063769859400612,4.367392966893688,174.33090238960762,-15.0,0.6,1,0.1,False,False,83.4525585735853,129,23.11822180235112,30.502,in_progress,0.0,0
0,424.0,3.0283465788472577,4.37929101645031,172.32196440474632,-15.0,0.6,1,0.001,False,False,83.85331893731417,129,23.11822180235112,30.57,in_progress,0.0,0
0,425.0,2.9877442017959805,4.397273655537522,169.4530385176015,0.0,0.6,2,0.001,False,False,84.03483508725992,130,23.11822180235112,30.637,in_progress,0.0,0
0,426.0,2.9477878146692365,4.41219272555958,167.75520711391266,0.0,0.6,2,0.001,False,False,84.50368157105814,130,23.11822180235112,30.702,in_progress,0.0,0
0,427.0,2.9083830271624294,4.423480177965676,167.08693033619522,0.0,0.6,2,0.001,False,False,84.68048118641603,131,23.11822180235112,30.767,in_progress,0.0,0
0,428.0,2.8688917738763084,4.4365495914725415,166.19001641018826,0.0,0.6,2,0.001,False,False,85.16346788875036,131,23.11822180235112,30.838,in_progress,0.0,0
0,429.0,2.8241796011764775,4.448052676022367,166.08331836247734,0.0,0.6,2,0.001,False,False,85.36260364249254,132,23.11822180235112,30.902,in_progress,0.0,0
0,430.0,2.782625448676314,4.460076429930155,165.67115474878761,0.0,0.6,2,0.001,False,False,85.79388341159643,132,23.11822180235112,30.969,in_progress,0.0,0
0,431.0,2.742814744372691,4.472484561101217,165.18055023247157,0.0,0.6,2,0.001,False,False,85.97283223904564,133,23.11822180235112,31.032,in_progress,0.0,0
0,432.0,2.7011300056582863,4.483767564769054,165.1158432231891,0.0,0.6,2,0.001,False,False,86.15713629418052,133,23.11822180235112,31.102,in_progress,0.0,0
0,433.0,2.659660532021516,4.496782997630448,164.71775740726875,0.0,0.6,2,0.001,False,False,86.46589965187815,133,23.11822180235112,31.169,in_progress,0.0,0
0,434.0,2.6187299055085873,4.507762568731431,164.79926036462282,0.0,0.6,2,0.1,False,False,86.64486702379762,134,23.11822180235112,31.232,in_progress,0.0,0
0,435.0,2.5729092980472976,4.518226927431412,165.25280437469883,0.0,0.6,2,0.1,False,False,86.84156535492743,134,23.11822180235112,31.303,in_progress,0.0,0
0,436.0,2.53231783812425,4.530462621230721,164.9196723010464,0.0,0.6,2,0.1,False,False,87.0047179272476,134,23.11822180235112,31.373,in_progress,0.0,0
0,437.0,2.4893897289734217,4.542905302302065,164.7417623623765,0.0,0.6,2,0.1,False,False,87.194558822449,134,23.11822180235112,31.433,in_progress,0.0,0
0,438.0,2.450574429312935,4.553534282780378,164.74220114747627,0.0,0.6,2,0.1,False,False,87.36498804151161,135,23.11822180235112,31.498,in_progress,0.0,0
0,439.0,2.4045130526477543,4.566090995531147,164.79856168039134,0.0,0.6,2,0.1,False,False,87.56712193909118,135,23.11822180235112,31.568,in_progress,0.0,0
0,440.0,2.3634598413079475,4.575296524671567,165.2489346614278,15.0,0.6,3,0.1,False,False,87.61392112319392,135,23.11822180235112,31.631,in_progress,0.0,0
0,441.0,2.3195323013382287,4.579129284407447,167.0597943858604,30.0,0.6,4,0.1,False,False,87.7948204588336,135,23.11822180235112,31.701,in_progress,0.0,0
0,442.0,2.2680667808840314,4.574969134963372,170.73201695489638,15.0,0.6,3,0.1,False,False,87.99186151655499,136,23.11822180235112,31.762,in_progress,0.0,0
0,443.0,2.224590755987295,4.56641989838483,174.38292313788486,15.0,0.6,3,0.1,False,False,88.14964134592391,136,23.11822180235112,31.838,in_progress,0.0,0
0,444.0,2.1714889638143076,4.557080802730212,177.74088351028004,15.0,0.6,3,0.1,False,False,88.22785285449831,136,23.11822180235112,31.898,in_progress,0.0,0
0,445.0,2.126785715390843,4.544866827957642,-178.93023751219195,15.0,0.6,3,0.1,False,True,88.34691213832421,136,23.11822180235112,31.965,in_progress,0.0,0
0,446.0,2.085614051718454,4.531599386861295,-176.01198327815197,15.0,0.6,3,0.1,False,True,88.49900700667465,136,23.11822180235112,32.033,in_progress,0.0,0
0,447.0,2.041360396532032,4.51523501119607,-172.8980058813699,0.0,0.6,2,0.1,False,True,88.6597111418994,137,23.11822180235112,32.1,in_progress,0.0,0
0,448.0,1.9945450276977976,4.4998449544041,-170.41834152777383,0.0,0.6,2,0.1,False,True,88.8322536934388,137,23.11822180235112,32.166,in_progress,0.0,0
0,449.0,1.9529052180236772,4.489261829644522,-169.60430458461397,0.0,0.6,2,0.5,False,True,88.88156446292328,137,23.11822180235112,32.237,in_progress,0.0,0
0,450.0,1.9062126867796079,4.476226791925547,-168.55256018181987,0.0,0.6,2,0.5,False,True,89.05415641791149,137,23.11822180235112,32.304,in_progress,0.0,0
0,451.0,1.8638386751086817,4.464426974431618,-167.79606550279365,0.0,0.6,2,0.5,False,True,89.22380085156679,138,23.11822180235112,32.365,in_progress,0.0,0
0,452.0,1.8235227241043703,4.4538243251339,-167.3294910896645,0.0,0.6,2,0.5,False,True,89.38573766448313,138,23.11822180235112,32.432,in_progress,0.0,0
0,453.0,1.781547881854025,4.442531747585436,-166.88001169759235,0.0,0.6,2,0.5,False,True,89.53513482668508,138,23.11822180235112,32.505,in_progress,0.0,0
0,454.0,1.7350460565569048,4.429081646744215,-166.3167802280541,0.0,0.6,2,0.5,False,True,89.66788202398644,138,23.11822180235112,32.566,in_progress,0.0,0
0,455.0,1.6933770546419922,4.416437215310602,-165.7092324724943,0.0,0.6,2,0.5,False,True,89.842444024965,138,23.11822180235112,32.631,in_progress,0.0,0
0,456.0,1.6525824594197414,4.4028329510592386,-164.9825143105335,0.0,0.6,2,0.5,False,True,90.01286392790195,139,23.11822180235112,32.703,in_progress,0.0,0
0,457.0,1.607308768124868,4.388728873288101,-164.556290920403,0.0,0.6,2,1.0,False,True,90.18938940533072,139,23.11822180235112,32.768,in_progress,0.0,0
0,458.0,1.564123098946267,4.37589874441419,-164.35527218655793,0.0,0.6,2,1.0,False,True,90.34876961249613,139,23.11822180235112,32.833,in_progress,0.0,0
0,459.0,1.5210876695605682,4.361453710737224,-163.81642807372702,0.0,0.6,2,1.0,False,True,90.53484064050538,140,23.11822180235112,32.899,in_progress,0.0,0
0,460.0,1.481514738139955,4.348731727265959,-163.4957228941949,0.0,0.6,2,1.0,False,True,90.70594417151679,140,23.11822180235112,32.971000000000004,in_progress,0.0,0
0,461.0,1.4396376621469975,4.333899386620159,-162.92769233443974,0.0,0.6,2,1.0,False,True,90.86881654549902,140,23.11822180235112,33.032,in_progress,0.0,0
0,462.0,1.397320741661391,4.318397106054505,-162.37120394973147,0.0,0.6,2,1.0,False,True,91.05680082552132,140,23.11822180235112,33.097,in_progress,0.0,0
0,463.0,1.3580336517048117,4.3049847499884955,-162.1803600518577,0.0,0.6,2,1.0,False,True,91.23097350120017,141,23.11822180235112,33.171,in_progress,0.0,0
0,464.0,1.3180200424408093,4.290610279106276,-161.8386349551949,0.0,0.6,2,1.0,False,True,91.40862371607076,141,23.11822180235112,33.232,in_progress,0.0,0
0,465.0,1.2779144492651429,4.275447711936962,-161.38591016246627,0.0,0.6,2,1.0,False,True,91.58474403385168,141,23.11822180235112,33.299,in_progress,0.0,0
